"Word","Letter_1","Letter_2","Letter_3","Letter_4","Letter_5","UniqueLetters"
"bloke","b","l","o","k","e","bloke"
"runes","r","u","n","e","s","runes"
"bawdy","b","a","w","d","y","bawdy"
"cadre","c","a","d","r","e","cadre"
"toxin","t","o","x","i","n","toxin"
"annul","a","n","n","u","l","anul"
"egged","e","g","g","e","d","egd"
"anion","a","n","i","o","n","anio"
"nodes","n","o","d","e","s","nodes"
"picky","p","i","c","k","y","picky"
"stein","s","t","e","i","n","stein"
"jello","j","e","l","l","o","jelo"
"audit","a","u","d","i","t","audit"
"echos","e","c","h","o","s","echos"
"fagot","f","a","g","o","t","fagot"
"letup","l","e","t","u","p","letup"
"eyrie","e","y","r","i","e","eyri"
"fount","f","o","u","n","t","fount"
"caped","c","a","p","e","d","caped"
"axons","a","x","o","n","s","axons"
"amuck","a","m","u","c","k","amuck"
"banal","b","a","n","a","l","banl"
"riled","r","i","l","e","d","riled"
"petit","p","e","t","i","t","peti"
"umber","u","m","b","e","r","umber"
"miler","m","i","l","e","r","miler"
"fibre","f","i","b","r","e","fibre"
"agave","a","g","a","v","e","agve"
"bated","b","a","t","e","d","bated"
"bilge","b","i","l","g","e","bilge"
"vitro","v","i","t","r","o","vitro"
"feint","f","e","i","n","t","feint"
"pudgy","p","u","d","g","y","pudgy"
"mater","m","a","t","e","r","mater"
"manic","m","a","n","i","c","manic"
"umped","u","m","p","e","d","umped"
"pesky","p","e","s","k","y","pesky"
"strep","s","t","r","e","p","strep"
"slurp","s","l","u","r","p","slurp"
"pylon","p","y","l","o","n","pylon"
"puree","p","u","r","e","e","pure"
"caret","c","a","r","e","t","caret"
"temps","t","e","m","p","s","temps"
"newel","n","e","w","e","l","newl"
"yawns","y","a","w","n","s","yawns"
"seedy","s","e","e","d","y","sedy"
"treed","t","r","e","e","d","tred"
"coups","c","o","u","p","s","coups"
"rangy","r","a","n","g","y","rangy"
"brads","b","r","a","d","s","brads"
"mangy","m","a","n","g","y","mangy"
"loner","l","o","n","e","r","loner"
"circa","c","i","r","c","a","cira"
"tibia","t","i","b","i","a","tiba"
"afoul","a","f","o","u","l","afoul"
"mommy","m","o","m","m","y","moy"
"titer","t","i","t","e","r","tier"
"carne","c","a","r","n","e","carne"
"kooky","k","o","o","k","y","koy"
"motes","m","o","t","e","s","motes"
"amity","a","m","i","t","y","amity"
"suave","s","u","a","v","e","suave"
"hippo","h","i","p","p","o","hipo"
"curvy","c","u","r","v","y","curvy"
"samba","s","a","m","b","a","samb"
"newsy","n","e","w","s","y","newsy"
"anise","a","n","i","s","e","anise"
"imams","i","m","a","m","s","imas"
"tulle","t","u","l","l","e","tule"
"aways","a","w","a","y","s","awys"
"liven","l","i","v","e","n","liven"
"hallo","h","a","l","l","o","halo"
"wales","w","a","l","e","s","wales"
"opted","o","p","t","e","d","opted"
"canto","c","a","n","t","o","canto"
"idyll","i","d","y","l","l","idyl"
"bodes","b","o","d","e","s","bodes"
"curio","c","u","r","i","o","curio"
"wrack","w","r","a","c","k","wrack"
"hiker","h","i","k","e","r","hiker"
"chive","c","h","i","v","e","chive"
"yokel","y","o","k","e","l","yokel"
"dotty","d","o","t","t","y","doty"
"demur","d","e","m","u","r","demur"
"cusps","c","u","s","p","s","cusp"
"specs","s","p","e","c","s","spec"
"quads","q","u","a","d","s","quads"
"laity","l","a","i","t","y","laity"
"toner","t","o","n","e","r","toner"
"decry","d","e","c","r","y","decry"
"writs","w","r","i","t","s","writs"
"saute","s","a","u","t","e","saute"
"clack","c","l","a","c","k","clak"
"aught","a","u","g","h","t","aught"
"logos","l","o","g","o","s","logs"
"tipsy","t","i","p","s","y","tipsy"
"natty","n","a","t","t","y","naty"
"ducal","d","u","c","a","l","ducal"
"bidet","b","i","d","e","t","bidet"
"bulgy","b","u","l","g","y","bulgy"
"metre","m","e","t","r","e","metr"
"lusts","l","u","s","t","s","lust"
"unary","u","n","a","r","y","unary"
"goeth","g","o","e","t","h","goeth"
"baler","b","a","l","e","r","baler"
"sited","s","i","t","e","d","sited"
"shies","s","h","i","e","s","shie"
"hasps","h","a","s","p","s","hasp"
"brung","b","r","u","n","g","brung"
"holed","h","o","l","e","d","holed"
"swank","s","w","a","n","k","swank"
"looky","l","o","o","k","y","loky"
"melee","m","e","l","e","e","mel"
"huffy","h","u","f","f","y","hufy"
"loamy","l","o","a","m","y","loamy"
"pimps","p","i","m","p","s","pims"
"titan","t","i","t","a","n","tian"
"binge","b","i","n","g","e","binge"
"shunt","s","h","u","n","t","shunt"
"femur","f","e","m","u","r","femur"
"libra","l","i","b","r","a","libra"
"seder","s","e","d","e","r","sedr"
"honed","h","o","n","e","d","honed"
"annas","a","n","n","a","s","ans"
"coypu","c","o","y","p","u","coypu"
"shims","s","h","i","m","s","shim"
"zowie","z","o","w","i","e","zowie"
"jihad","j","i","h","a","d","jihad"
"savvy","s","a","v","v","y","savy"
"nadir","n","a","d","i","r","nadir"
"basso","b","a","s","s","o","baso"
"monic","m","o","n","i","c","monic"
"maned","m","a","n","e","d","maned"
"mousy","m","o","u","s","y","mousy"
"omega","o","m","e","g","a","omega"
"laver","l","a","v","e","r","laver"
"prima","p","r","i","m","a","prima"
"picas","p","i","c","a","s","picas"
"folio","f","o","l","i","o","foli"
"mecca","m","e","c","c","a","meca"
"reals","r","e","a","l","s","reals"
"troth","t","r","o","t","h","troh"
"testy","t","e","s","t","y","tesy"
"balky","b","a","l","k","y","balky"
"crimp","c","r","i","m","p","crimp"
"chink","c","h","i","n","k","chink"
"abets","a","b","e","t","s","abets"
"splat","s","p","l","a","t","splat"
"abaci","a","b","a","c","i","abci"
"vaunt","v","a","u","n","t","vaunt"
"cutie","c","u","t","i","e","cutie"
"pasty","p","a","s","t","y","pasty"
"moray","m","o","r","a","y","moray"
"levis","l","e","v","i","s","levis"
"ratty","r","a","t","t","y","raty"
"islet","i","s","l","e","t","islet"
"joust","j","o","u","s","t","joust"
"motet","m","o","t","e","t","mote"
"viral","v","i","r","a","l","viral"
"nukes","n","u","k","e","s","nukes"
"grads","g","r","a","d","s","grads"
"comfy","c","o","m","f","y","comfy"
"voila","v","o","i","l","a","voila"
"woozy","w","o","o","z","y","wozy"
"blued","b","l","u","e","d","blued"
"whomp","w","h","o","m","p","whomp"
"sward","s","w","a","r","d","sward"
"metro","m","e","t","r","o","metro"
"skeet","s","k","e","e","t","sket"
"chine","c","h","i","n","e","chine"
"aerie","a","e","r","i","e","aeri"
"bowie","b","o","w","i","e","bowie"
"tubby","t","u","b","b","y","tuby"
"emirs","e","m","i","r","s","emirs"
"coati","c","o","a","t","i","coati"
"unzip","u","n","z","i","p","unzip"
"slobs","s","l","o","b","s","slob"
"trike","t","r","i","k","e","trike"
"funky","f","u","n","k","y","funky"
"ducat","d","u","c","a","t","ducat"
"dewey","d","e","w","e","y","dewy"
"skoal","s","k","o","a","l","skoal"
"wadis","w","a","d","i","s","wadis"
"oomph","o","o","m","p","h","omph"
"taker","t","a","k","e","r","taker"
"minim","m","i","n","i","m","min"
"getup","g","e","t","u","p","getup"
"stoic","s","t","o","i","c","stoic"
"synod","s","y","n","o","d","synod"
"runty","r","u","n","t","y","runty"
"flyby","f","l","y","b","y","flyb"
"braze","b","r","a","z","e","braze"
"inlay","i","n","l","a","y","inlay"
"venue","v","e","n","u","e","venu"
"louts","l","o","u","t","s","louts"
"peaty","p","e","a","t","y","peaty"
"orlon","o","r","l","o","n","orln"
"humpy","h","u","m","p","y","humpy"
"radon","r","a","d","o","n","radon"
"beaut","b","e","a","u","t","beaut"
"raspy","r","a","s","p","y","raspy"
"unfed","u","n","f","e","d","unfed"
"crick","c","r","i","c","k","crik"
"nappy","n","a","p","p","y","napy"
"vizor","v","i","z","o","r","vizor"
"yipes","y","i","p","e","s","yipes"
"rebus","r","e","b","u","s","rebus"
"divot","d","i","v","o","t","divot"
"kiwis","k","i","w","i","s","kiws"
"vetch","v","e","t","c","h","vetch"
"squib","s","q","u","i","b","squib"
"sitar","s","i","t","a","r","sitar"
"kiddo","k","i","d","d","o","kido"
"dyers","d","y","e","r","s","dyers"
"cotta","c","o","t","t","a","cota"
"matzo","m","a","t","z","o","matzo"
"lager","l","a","g","e","r","lager"
"zebus","z","e","b","u","s","zebus"
"crass","c","r","a","s","s","cras"
"dacha","d","a","c","h","a","dach"
"kneed","k","n","e","e","d","kned"
"dicta","d","i","c","t","a","dicta"
"fakir","f","a","k","i","r","fakir"
"knurl","k","n","u","r","l","knurl"
"runny","r","u","n","n","y","runy"
"unpin","u","n","p","i","n","unpi"
"julep","j","u","l","e","p","julep"
"globs","g","l","o","b","s","globs"
"nudes","n","u","d","e","s","nudes"
"sushi","s","u","s","h","i","suhi"
"tacky","t","a","c","k","y","tacky"
"stoke","s","t","o","k","e","stoke"
"kaput","k","a","p","u","t","kaput"
"butch","b","u","t","c","h","butch"
"hulas","h","u","l","a","s","hulas"
"croft","c","r","o","f","t","croft"
"achoo","a","c","h","o","o","acho"
"genii","g","e","n","i","i","geni"
"nodal","n","o","d","a","l","nodal"
"outgo","o","u","t","g","o","outg"
"spiel","s","p","i","e","l","spiel"
"viols","v","i","o","l","s","viols"
"fetid","f","e","t","i","d","fetid"
"cagey","c","a","g","e","y","cagey"
"fudgy","f","u","d","g","y","fudgy"
"epoxy","e","p","o","x","y","epoxy"
"leggy","l","e","g","g","y","legy"
"hanky","h","a","n","k","y","hanky"
"lapis","l","a","p","i","s","lapis"
"felon","f","e","l","o","n","felon"
"beefy","b","e","e","f","y","befy"
"coots","c","o","o","t","s","cots"
"melba","m","e","l","b","a","melba"
"caddy","c","a","d","d","y","cady"
"segue","s","e","g","u","e","segu"
"betel","b","e","t","e","l","betl"
"frizz","f","r","i","z","z","friz"
"drear","d","r","e","a","r","drea"
"kooks","k","o","o","k","s","kos"
"turbo","t","u","r","b","o","turbo"
"hoagy","h","o","a","g","y","hoagy"
"moult","m","o","u","l","t","moult"
"helix","h","e","l","i","x","helix"
"zonal","z","o","n","a","l","zonal"
"arias","a","r","i","a","s","aris"
"nosey","n","o","s","e","y","nosey"
"paean","p","a","e","a","n","paen"
"lacey","l","a","c","e","y","lacey"
"banns","b","a","n","n","s","bans"
"swain","s","w","a","i","n","swain"
"fryer","f","r","y","e","r","frye"
"retch","r","e","t","c","h","retch"
"tenet","t","e","n","e","t","ten"
"gigas","g","i","g","a","s","gias"
"whiny","w","h","i","n","y","whiny"
"ogled","o","g","l","e","d","ogled"
"rumen","r","u","m","e","n","rumen"
"begot","b","e","g","o","t","begot"
"cruse","c","r","u","s","e","cruse"
"abuts","a","b","u","t","s","abuts"
"riven","r","i","v","e","n","riven"
"balks","b","a","l","k","s","balks"
"sines","s","i","n","e","s","sine"
"sigma","s","i","g","m","a","sigma"
"abase","a","b","a","s","e","abse"
"ennui","e","n","n","u","i","enui"
"gores","g","o","r","e","s","gores"
"unset","u","n","s","e","t","unset"
"augur","a","u","g","u","r","augr"
"sated","s","a","t","e","d","sated"
"odium","o","d","i","u","m","odium"
"latin","l","a","t","i","n","latin"
"dings","d","i","n","g","s","dings"
"moire","m","o","i","r","e","moire"
"scion","s","c","i","o","n","scion"
"henna","h","e","n","n","a","hena"
"kraut","k","r","a","u","t","kraut"
"dicks","d","i","c","k","s","dicks"
"lifer","l","i","f","e","r","lifer"
"prigs","p","r","i","g","s","prigs"
"bebop","b","e","b","o","p","beop"
"gages","g","a","g","e","s","gaes"
"gazer","g","a","z","e","r","gazer"
"fanny","f","a","n","n","y","fany"
"gibes","g","i","b","e","s","gibes"
"aural","a","u","r","a","l","aurl"
"tempi","t","e","m","p","i","tempi"
"hooch","h","o","o","c","h","hoc"
"rapes","r","a","p","e","s","rapes"
"snuck","s","n","u","c","k","snuck"
"harts","h","a","r","t","s","harts"
"techs","t","e","c","h","s","techs"
"emend","e","m","e","n","d","emnd"
"ninny","n","i","n","n","y","niy"
"guava","g","u","a","v","a","guav"
"scarp","s","c","a","r","p","scarp"
"liege","l","i","e","g","e","lieg"
"tufty","t","u","f","t","y","tufy"
"sepia","s","e","p","i","a","sepia"
"tomes","t","o","m","e","s","tomes"
"carob","c","a","r","o","b","carob"
"emcee","e","m","c","e","e","emc"
"prams","p","r","a","m","s","prams"
"poser","p","o","s","e","r","poser"
"verso","v","e","r","s","o","verso"
"hubba","h","u","b","b","a","huba"
"joule","j","o","u","l","e","joule"
"baize","b","a","i","z","e","baize"
"blips","b","l","i","p","s","blips"
"scrim","s","c","r","i","m","scrim"
"cubby","c","u","b","b","y","cuby"
"clave","c","l","a","v","e","clave"
"winos","w","i","n","o","s","winos"
"rearm","r","e","a","r","m","ream"
"liens","l","i","e","n","s","liens"
"lumen","l","u","m","e","n","lumen"
"chump","c","h","u","m","p","chump"
"nanny","n","a","n","n","y","nay"
"trump","t","r","u","m","p","trump"
"fichu","f","i","c","h","u","fichu"
"chomp","c","h","o","m","p","chomp"
"homos","h","o","m","o","s","homs"
"purty","p","u","r","t","y","purty"
"maser","m","a","s","e","r","maser"
"woosh","w","o","o","s","h","wosh"
"patsy","p","a","t","s","y","patsy"
"shill","s","h","i","l","l","shil"
"rusks","r","u","s","k","s","rusk"
"avast","a","v","a","s","t","avst"
"swami","s","w","a","m","i","swami"
"boded","b","o","d","e","d","bode"
"ahhhh","a","h","h","h","h","ah"
"lobed","l","o","b","e","d","lobed"
"natch","n","a","t","c","h","natch"
"shish","s","h","i","s","h","shi"
"tansy","t","a","n","s","y","tansy"
"snoot","s","n","o","o","t","snot"
"payer","p","a","y","e","r","payer"
"altho","a","l","t","h","o","altho"
"sappy","s","a","p","p","y","sapy"
"laxer","l","a","x","e","r","laxer"
"hubby","h","u","b","b","y","huby"
"aegis","a","e","g","i","s","aegis"
"riles","r","i","l","e","s","riles"
"ditto","d","i","t","t","o","dito"
"jazzy","j","a","z","z","y","jazy"
"dingo","d","i","n","g","o","dingo"
"quasi","q","u","a","s","i","quasi"
"septa","s","e","p","t","a","septa"
"peaky","p","e","a","k","y","peaky"
"lorry","l","o","r","r","y","lory"
"heerd","h","e","e","r","d","herd"
"bitty","b","i","t","t","y","bity"
"payee","p","a","y","e","e","paye"
"seamy","s","e","a","m","y","seamy"
"apses","a","p","s","e","s","apse"
"imbue","i","m","b","u","e","imbue"
"belie","b","e","l","i","e","beli"
"chary","c","h","a","r","y","chary"
"spoof","s","p","o","o","f","spof"
"phyla","p","h","y","l","a","phyla"
"clime","c","l","i","m","e","clime"
"babel","b","a","b","e","l","bael"
"wacky","w","a","c","k","y","wacky"
"sumps","s","u","m","p","s","sump"
"skids","s","k","i","d","s","skid"
"khans","k","h","a","n","s","khans"
"crypt","c","r","y","p","t","crypt"
"inure","i","n","u","r","e","inure"
"nonce","n","o","n","c","e","noce"
"outen","o","u","t","e","n","outen"
"faire","f","a","i","r","e","faire"
"hooey","h","o","o","e","y","hoey"
"anole","a","n","o","l","e","anole"
"kazoo","k","a","z","o","o","kazo"
"calve","c","a","l","v","e","calve"
"limbo","l","i","m","b","o","limbo"
"argot","a","r","g","o","t","argot"
"ducky","d","u","c","k","y","ducky"
"faker","f","a","k","e","r","faker"
"vibes","v","i","b","e","s","vibes"
"gassy","g","a","s","s","y","gasy"
"unlit","u","n","l","i","t","unlit"
"nervy","n","e","r","v","y","nervy"
"femme","f","e","m","m","e","fem"
"biter","b","i","t","e","r","biter"
"fiche","f","i","c","h","e","fiche"
"boors","b","o","o","r","s","bors"
"gaffe","g","a","f","f","e","gafe"
"saxes","s","a","x","e","s","saxe"
"recap","r","e","c","a","p","recap"
"synch","s","y","n","c","h","synch"
"facie","f","a","c","i","e","facie"
"dicey","d","i","c","e","y","dicey"
"ouija","o","u","i","j","a","ouija"
"hewer","h","e","w","e","r","hewr"
"legit","l","e","g","i","t","legit"
"gurus","g","u","r","u","s","gurs"
"edify","e","d","i","f","y","edify"
"tweak","t","w","e","a","k","tweak"
"caron","c","a","r","o","n","caron"
"typos","t","y","p","o","s","typos"
"rerun","r","e","r","u","n","reun"
"polly","p","o","l","l","y","poly"
"surds","s","u","r","d","s","surd"
"hamza","h","a","m","z","a","hamz"
"nulls","n","u","l","l","s","nuls"
"hater","h","a","t","e","r","hater"
"lefty","l","e","f","t","y","lefty"
"mogul","m","o","g","u","l","mogul"
"mafia","m","a","f","i","a","mafi"
"debug","d","e","b","u","g","debug"
"pates","p","a","t","e","s","pates"
"blabs","b","l","a","b","s","blas"
"splay","s","p","l","a","y","splay"
"talus","t","a","l","u","s","talus"
"porno","p","o","r","n","o","porn"
"moola","m","o","o","l","a","mola"
"nixed","n","i","x","e","d","nixed"
"kilos","k","i","l","o","s","kilos"
"snide","s","n","i","d","e","snide"
"horsy","h","o","r","s","y","horsy"
"gesso","g","e","s","s","o","geso"
"jaggy","j","a","g","g","y","jagy"
"trove","t","r","o","v","e","trove"
"nixes","n","i","x","e","s","nixes"
"creel","c","r","e","e","l","crel"
"pater","p","a","t","e","r","pater"
"iotas","i","o","t","a","s","iotas"
"cadge","c","a","d","g","e","cadge"
"skyed","s","k","y","e","d","skyed"
"hokum","h","o","k","u","m","hokum"
"furze","f","u","r","z","e","furze"
"ankhs","a","n","k","h","s","ankhs"
"curie","c","u","r","i","e","curie"
"nutsy","n","u","t","s","y","nutsy"
"hilum","h","i","l","u","m","hilum"
"remix","r","e","m","i","x","remix"
"angst","a","n","g","s","t","angst"
"burls","b","u","r","l","s","burls"
"jimmy","j","i","m","m","y","jimy"
"veiny","v","e","i","n","y","veiny"
"tryst","t","r","y","s","t","trys"
"codon","c","o","d","o","n","codn"
"befog","b","e","f","o","g","befog"
"gamed","g","a","m","e","d","gamed"
"flume","f","l","u","m","e","flume"
"axman","a","x","m","a","n","axmn"
"doozy","d","o","o","z","y","dozy"
"lubes","l","u","b","e","s","lubes"
"rheas","r","h","e","a","s","rheas"
"bozos","b","o","z","o","s","bozs"
"butyl","b","u","t","y","l","butyl"
"kelly","k","e","l","l","y","kely"
"mynah","m","y","n","a","h","mynah"
"jocks","j","o","c","k","s","jocks"
"donut","d","o","n","u","t","donut"
"avian","a","v","i","a","n","avin"
"wurst","w","u","r","s","t","wurst"
"chock","c","h","o","c","k","chok"
"quash","q","u","a","s","h","quash"
"quals","q","u","a","l","s","quals"
"hayed","h","a","y","e","d","hayed"
"bombe","b","o","m","b","e","bome"
"cushy","c","u","s","h","y","cushy"
"spacy","s","p","a","c","y","spacy"
"puked","p","u","k","e","d","puked"
"leery","l","e","e","r","y","lery"
"thews","t","h","e","w","s","thews"
"prink","p","r","i","n","k","prink"
"amens","a","m","e","n","s","amens"
"tesla","t","e","s","l","a","tesla"
"intro","i","n","t","r","o","intro"
"fiver","f","i","v","e","r","fiver"
"frump","f","r","u","m","p","frump"
"capos","c","a","p","o","s","capos"
"opine","o","p","i","n","e","opine"
"coder","c","o","d","e","r","coder"
"namer","n","a","m","e","r","namer"
"jowly","j","o","w","l","y","jowly"
"pukes","p","u","k","e","s","pukes"
"haled","h","a","l","e","d","haled"
"chard","c","h","a","r","d","chard"
"duffs","d","u","f","f","s","dufs"
"bruin","b","r","u","i","n","bruin"
"reuse","r","e","u","s","e","reus"
"whang","w","h","a","n","g","whang"
"toons","t","o","o","n","s","tons"
"frats","f","r","a","t","s","frats"
"silty","s","i","l","t","y","silty"
"telex","t","e","l","e","x","telx"
"cutup","c","u","t","u","p","cutp"
"nisei","n","i","s","e","i","nise"
"neato","n","e","a","t","o","neato"
"decaf","d","e","c","a","f","decaf"
"softy","s","o","f","t","y","softy"
"bimbo","b","i","m","b","o","bimo"
"adlib","a","d","l","i","b","adlib"
"loony","l","o","o","n","y","lony"
"shoed","s","h","o","e","d","shoed"
"agues","a","g","u","e","s","agues"
"peeve","p","e","e","v","e","pev"
"noway","n","o","w","a","y","noway"
"gamey","g","a","m","e","y","gamey"
